trial_number,time,is_biased_choice,side_choice,RT,observed_reward,unobserved_reward,biased_reward,unbiased_reward,BLUE_RIGHT_LEFT_RED,RT_net,RT_zscore,subject_file,schedule
45,45:21.4,TRUE,LEFT,2480,1,0,1,0,FALSE,980,-0.326760395,1610556181_55.csv,schedule_5
46,45:24.0,TRUE,LEFT,2680,0,0,0,0,FALSE,1180,-0.076723746,1610556181_55.csv,schedule_5
47,45:26.6,TRUE,LEFT,2520,1,0,1,0,FALSE,1020,-0.276753065,1610556181_55.csv,schedule_5
48,45:29.2,TRUE,LEFT,2616,0,0,0,0,FALSE,1116,-0.156735474,1610556181_55.csv,schedule_5
49,45:31.7,TRUE,LEFT,2552,0,0,0,0,FALSE,1052,-0.236747201,1610556181_55.csv,schedule_5
50,45:34.1,TRUE,LEFT,2408,0,0,0,0,FALSE,908,-0.416773589,1610556181_55.csv,schedule_5
51,45:36.6,TRUE,LEFT,2464,1,0,1,0,FALSE,964,-0.346763327,1610556181_55.csv,schedule_5
52,45:39.2,TRUE,LEFT,2600,0,0,0,0,FALSE,1100,-0.176738406,1610556181_55.csv,schedule_5
53,45:41.7,TRUE,LEFT,2551,0,0,0,0,FALSE,1051,-0.237997385,1610556181_55.csv,schedule_5
54,45:44.4,TRUE,LEFT,2608,1,0,1,0,FALSE,1108,-0.16673694,1610556181_55.csv,schedule_5
55,45:46.9,TRUE,LEFT,2512,0,0,0,0,FALSE,1012,-0.286754531,1610556181_55.csv,schedule_5
56,45:49.4,FALSE,RIGHT,2505,0,1,1,0,FALSE,1005,-0.295505814,1610556181_55.csv,schedule_5
57,45:51.9,FALSE,RIGHT,2487,0,0,0,0,FALSE,987,-0.318009112,1610556181_55.csv,schedule_5
58,45:54.7,TRUE,LEFT,2808,1,0,1,0,FALSE,1308,0.08329971,1610556181_55.csv,schedule_5
59,45:57.2,TRUE,LEFT,2538,1,0,1,0,FALSE,1038,-0.254249767,1610556181_55.csv,schedule_5
60,45:59.7,TRUE,LEFT,2470,0,0,0,0,FALSE,970,-0.339262228,1610556181_55.csv,schedule_5
61,46:02.1,TRUE,LEFT,2457,1,0,1,0,FALSE,957,-0.35551461,1610556181_55.csv,schedule_5
62,46:04.7,TRUE,LEFT,2519,0,0,0,0,FALSE,1019,-0.278003248,1610556181_55.csv,schedule_5
63,46:07.3,TRUE,LEFT,2608,0,0,0,0,FALSE,1108,-0.16673694,1610556181_55.csv,schedule_5
64,46:09.8,TRUE,LEFT,2504,1,0,1,0,FALSE,1004,-0.296755997,1610556181_55.csv,schedule_5
65,46:12.4,TRUE,LEFT,2592,0,0,0,0,FALSE,1092,-0.186739871,1610556181_55.csv,schedule_5
66,46:14.7,TRUE,LEFT,2369,0,0,0,0,FALSE,869,-0.465530735,1610556181_55.csv,schedule_5
67,46:17.2,TRUE,LEFT,2503,0,0,0,0,FALSE,1003,-0.29800618,1610556181_55.csv,schedule_5
68,46:19.5,TRUE,LEFT,2296,0,0,0,0,FALSE,796,-0.556794112,1610556181_55.csv,schedule_5
69,46:21.8,TRUE,LEFT,2256,0,0,0,0,FALSE,756,-0.606801442,1610556181_55.csv,schedule_5
70,46:24.4,TRUE,LEFT,2656,1,0,1,0,FALSE,1156,-0.106728144,1610556181_55.csv,schedule_5
71,46:27.9,TRUE,LEFT,3232,0,0,0,0,FALSE,1732,0.613377406,1610556181_55.csv,schedule_5
72,46:30.2,TRUE,LEFT,2513,1,0,1,0,FALSE,1013,-0.285504348,1610556181_55.csv,schedule_5
73,46:32.7,TRUE,LEFT,2567,0,0,0,0,FALSE,1067,-0.217994453,1610556181_55.csv,schedule_5
74,46:35.2,TRUE,LEFT,2456,0,0,0,0,FALSE,956,-0.356764793,1610556181_55.csv,schedule_5
75,46:38.0,TRUE,LEFT,2817,0,1,0,1,FALSE,1317,0.094551359,1610556181_55.csv,schedule_5
76,46:40.4,TRUE,LEFT,2375,0,1,0,1,FALSE,875,-0.458029636,1610556181_55.csv,schedule_5
77,46:43.0,TRUE,LEFT,2632,0,1,0,1,FALSE,1132,-0.136732542,1610556181_55.csv,schedule_5
78,46:45.7,TRUE,LEFT,2728,0,1,0,1,FALSE,1228,-0.01671495,1610556181_55.csv,schedule_5
79,46:49.0,TRUE,LEFT,3120,0,1,0,1,FALSE,1620,0.473356883,1610556181_55.csv,schedule_5
80,46:51.2,TRUE,LEFT,2288,0,1,0,1,FALSE,788,-0.566795578,1610556181_55.csv,schedule_5
81,46:53.6,FALSE,RIGHT,2440,1,0,0,1,FALSE,940,-0.376767725,1610556181_55.csv,schedule_5
82,46:56.1,FALSE,RIGHT,2456,1,0,0,1,FALSE,956,-0.356764793,1610556181_55.csv,schedule_5
83,46:58.5,FALSE,RIGHT,2496,1,0,0,1,FALSE,996,-0.306757463,1610556181_55.csv,schedule_5
84,47:00.9,FALSE,RIGHT,2384,1,0,0,1,FALSE,884,-0.446777987,1610556181_55.csv,schedule_5
85,47:03.3,FALSE,RIGHT,2336,1,0,0,1,FALSE,836,-0.506786783,1610556181_55.csv,schedule_5
86,47:05.7,FALSE,RIGHT,2384,1,0,0,1,FALSE,884,-0.446777987,1610556181_55.csv,schedule_5
87,47:08.2,FALSE,RIGHT,2536,1,0,0,1,FALSE,1036,-0.256750133,1610556181_55.csv,schedule_5
88,47:10.7,FALSE,RIGHT,2528,1,0,0,1,FALSE,1028,-0.266751599,1610556181_55.csv,schedule_5
89,47:13.1,FALSE,RIGHT,2432,1,0,0,1,FALSE,932,-0.386769191,1610556181_55.csv,schedule_5
90,47:15.5,FALSE,RIGHT,2304,1,0,0,1,FALSE,804,-0.546792646,1610556181_55.csv,schedule_5
91,47:17.7,FALSE,RIGHT,2280,1,0,0,1,FALSE,780,-0.576797044,1610556181_55.csv,schedule_5
92,47:20.1,FALSE,RIGHT,2392,1,0,0,1,FALSE,892,-0.436776521,1610556181_55.csv,schedule_5
93,47:22.5,FALSE,RIGHT,2368,1,0,0,1,FALSE,868,-0.466780919,1610556181_55.csv,schedule_5
94,47:25.1,FALSE,RIGHT,2592,1,0,0,1,FALSE,1092,-0.186739871,1610556181_55.csv,schedule_5
95,47:27.3,FALSE,RIGHT,2224,1,0,0,1,FALSE,724,-0.646807306,1610556181_55.csv,schedule_5
96,47:29.5,FALSE,RIGHT,2184,1,0,0,1,FALSE,684,-0.696814636,1610556181_55.csv,schedule_5
97,47:31.7,FALSE,RIGHT,2232,1,0,0,1,FALSE,732,-0.63680584,1610556181_55.csv,schedule_5
98,47:33.9,FALSE,RIGHT,2216,1,0,0,1,FALSE,716,-0.656808772,1610556181_55.csv,schedule_5
99,47:36.1,FALSE,RIGHT,2178,1,0,0,1,FALSE,678,-0.704315735,1610556181_55.csv,schedule_5
0,49:55.5,FALSE,RIGHT,10489,0,1,1,0,TRUE,8989,7.60459476,1610556584_40.csv,schedule_5
1,50:00.9,TRUE,LEFT,5351,1,0,1,0,TRUE,3851,2.161360299,1610556584_40.csv,schedule_5
2,50:04.7,TRUE,LEFT,3784,1,0,1,0,TRUE,2284,0.501269135,1610556584_40.csv,schedule_5
3,50:08.0,TRUE,LEFT,3360,0,0,0,0,TRUE,1860,0.052080461,1610556584_40.csv,schedule_5
4,50:12.5,FALSE,RIGHT,4488,0,0,0,0,TRUE,2988,1.247091841,1610556584_40.csv,schedule_5
5,50:15.9,TRUE,LEFT,3432,0,0,0,0,TRUE,1932,0.128357783,1610556584_40.csv,schedule_5
6,50:18.7,FALSE,RIGHT,2960,0,0,0,0,TRUE,1460,-0.37168244,1610556584_40.csv,schedule_5
7,50:22.6,FALSE,RIGHT,3672,0,0,0,0,TRUE,2172,0.382615523,1610556584_40.csv,schedule_5
8,50:26.4,FALSE,RIGHT,3824,0,0,0,0,TRUE,2324,0.543645425,1610556584_40.csv,schedule_5
9,50:29.2,FALSE,RIGHT,2944,0,0,0,0,TRUE,1444,-0.388632956,1610556584_40.csv,schedule_5
10,50:31.9,FALSE,RIGHT,2696,0,1,1,0,TRUE,1196,-0.651365955,1610556584_40.csv,schedule_5
11,50:34.5,TRUE,LEFT,2656,1,0,1,0,TRUE,1156,-0.693742245,1610556584_40.csv,schedule_5
12,50:38.3,TRUE,LEFT,3584,0,0,0,0,TRUE,2084,0.289387685,1610556584_40.csv,schedule_5
13,50:41.6,TRUE,LEFT,3352,0,0,0,0,TRUE,1852,0.043605202,1610556584_40.csv,schedule_5
14,50:46.6,FALSE,RIGHT,4976,0,0,0,0,TRUE,3476,1.76408258,1610556584_40.csv,schedule_5
15,50:50.1,TRUE,LEFT,3528,1,0,1,0,TRUE,2028,0.230060879,1610556584_40.csv,schedule_5
16,50:53.1,FALSE,RIGHT,3112,0,0,0,0,TRUE,1612,-0.210652538,1610556584_40.csv,schedule_5
17,50:56.5,TRUE,LEFT,3280,0,0,0,0,TRUE,1780,-0.03267212,1610556584_40.csv,schedule_5
18,51:00.0,TRUE,LEFT,3447,0,0,0,0,TRUE,1947,0.144248891,1610556584_40.csv,schedule_5
19,51:03.9,FALSE,RIGHT,3872,0,0,0,0,TRUE,2372,0.594496974,1610556584_40.csv,schedule_5
20,51:06.3,FALSE,RIGHT,2616,0,0,0,0,TRUE,1116,-0.736118535,1610556584_40.csv,schedule_5
21,51:09.7,TRUE,LEFT,3232,1,0,1,0,TRUE,1732,-0.083523668,1610556584_40.csv,schedule_5
22,51:13.2,TRUE,LEFT,3336,0,0,0,0,TRUE,1836,0.026654686,1610556584_40.csv,schedule_5
23,51:15.4,FALSE,RIGHT,2584,0,0,0,0,TRUE,1084,-0.770019567,1610556584_40.csv,schedule_5
24,51:19.0,TRUE,LEFT,3400,0,0,0,0,TRUE,1900,0.094456751,1610556584_40.csv,schedule_5
25,51:24.1,TRUE,LEFT,5128,0,0,0,0,TRUE,3628,1.925112482,1610556584_40.csv,schedule_5
26,51:27.7,FALSE,RIGHT,3568,0,1,1,0,TRUE,2068,0.272437169,1610556584_40.csv,schedule_5
27,51:31.3,TRUE,LEFT,3608,0,0,0,0,TRUE,2108,0.314813459,1610556584_40.csv,schedule_5
28,51:35.0,FALSE,RIGHT,3752,0,0,0,0,TRUE,2252,0.467368103,1610556584_40.csv,schedule_5
29,51:38.7,TRUE,LEFT,3656,0,0,0,0,TRUE,2156,0.365665007,1610556584_40.csv,schedule_5
30,51:41.3,TRUE,LEFT,2720,0,0,0,0,TRUE,1220,-0.625940181,1610556584_40.csv,schedule_5
31,51:44.8,FALSE,RIGHT,3408,0,0,0,0,TRUE,1908,0.102932009,1610556584_40.csv,schedule_5
32,51:47.9,TRUE,LEFT,3176,1,0,1,0,TRUE,1676,-0.142850474,1610556584_40.csv,schedule_5
33,51:50.8,TRUE,LEFT,2960,1,0,1,0,TRUE,1460,-0.37168244,1610556584_40.csv,schedule_5
34,51:53.8,FALSE,RIGHT,2984,0,1,1,0,TRUE,1484,-0.346256666,1610556584_40.csv,schedule_5
35,51:57.4,FALSE,RIGHT,3408,0,0,0,0,TRUE,1908,0.102932009,1610556584_40.csv,schedule_5
36,52:00.3,TRUE,LEFT,3128,0,0,0,0,TRUE,1628,-0.193702022,1610556584_40.csv,schedule_5
37,52:03.9,FALSE,RIGHT,3408,0,0,0,0,TRUE,1908,0.102932009,1610556584_40.csv,schedule_5
38,52:08.0,TRUE,LEFT,4056,0,0,0,0,TRUE,2556,0.789427908,1610556584_40.csv,schedule_5
39,52:10.6,FALSE,RIGHT,2784,0,0,0,0,TRUE,1284,-0.558138117,1610556584_40.csv,schedule_5
40,52:14.4,TRUE,LEFT,3632,1,0,1,0,TRUE,2132,0.340239233,1610556584_40.csv,schedule_5
41,52:17.7,FALSE,RIGHT,3360,0,0,0,0,TRUE,1860,0.052080461,1610556584_40.csv,schedule_5
42,52:20.5,TRUE,LEFT,2944,0,0,0,0,TRUE,1444,-0.388632956,1610556584_40.csv,schedule_5
43,52:24.5,FALSE,RIGHT,3808,0,1,1,0,TRUE,2308,0.526694909,1610556584_40.csv,schedule_5
44,52:27.0,TRUE,LEFT,2712,1,0,1,0,TRUE,1212,-0.634415439,1610556584_40.csv,schedule_5
45,52:30.3,TRUE,LEFT,3072,1,0,1,0,TRUE,1572,-0.253028828,1610556584_40.csv,schedule_5
46,52:33.6,TRUE,LEFT,3288,0,0,0,0,TRUE,1788,-0.024196862,1610556584_40.csv,schedule_5
47,52:36.3,FALSE,RIGHT,2936,0,1,1,0,TRUE,1436,-0.397108214,1610556584_40.csv,schedule_5
48,52:39.1,TRUE,LEFT,2808,0,0,0,0,TRUE,1308,-0.532712343,1610556584_40.csv,schedule_5
49,52:41.7,FALSE,RIGHT,2560,0,0,0,0,TRUE,1060,-0.795445341,1610556584_40.csv,schedule_5
50,52:45.1,TRUE,LEFT,3136,0,0,0,0,TRUE,1636,-0.185226764,1610556584_40.csv,schedule_5
51,52:47.6,FALSE,RIGHT,2720,0,1,1,0,TRUE,1220,-0.625940181,1610556584_40.csv,schedule_5
52,52:51.2,TRUE,LEFT,3384,0,0,0,0,TRUE,1884,0.077506235,1610556584_40.csv,schedule_5
53,52:53.8,FALSE,RIGHT,2856,0,0,0,0,TRUE,1356,-0.481860795,1610556584_40.csv,schedule_5
54,52:57.1,TRUE,LEFT,3120,1,0,1,0,TRUE,1620,-0.20217728,1610556584_40.csv,schedule_5
55,53:02.9,FALSE,RIGHT,5807,0,0,0,0,TRUE,4307,2.644450006,1610556584_40.csv,schedule_5
56,53:05.9,TRUE,LEFT,3208,1,0,1,0,TRUE,1708,-0.108949442,1610556584_40.csv,schedule_5
57,53:08.7,TRUE,LEFT,2728,0,0,0,0,TRUE,1228,-0.617464923,1610556584_40.csv,schedule_5
58,53:11.2,TRUE,LEFT,2496,1,0,1,0,TRUE,996,-0.863247405,1610556584_40.csv,schedule_5
59,53:14.4,TRUE,LEFT,3128,1,0,1,0,TRUE,1628,-0.193702022,1610556584_40.csv,schedule_5
60,53:17.7,FALSE,RIGHT,3264,0,0,0,0,TRUE,1764,-0.049622636,1610556584_40.csv,schedule_5
61,53:20.7,TRUE,LEFT,3120,1,0,1,0,TRUE,1620,-0.20217728,1610556584_40.csv,schedule_5
62,53:23.7,TRUE,LEFT,3016,0,0,0,0,TRUE,1516,-0.312355634,1610556584_40.csv,schedule_5
63,53:27.2,FALSE,RIGHT,3328,0,0,0,0,TRUE,1828,0.018179428,1610556584_40.csv,schedule_5
64,53:29.7,TRUE,LEFT,2680,1,0,1,0,TRUE,1180,-0.668316471,1610556584_40.csv,schedule_5
65,53:33.1,TRUE,LEFT,3296,0,0,0,0,TRUE,1796,-0.015721604,1610556584_40.csv,schedule_5
66,53:36.5,FALSE,RIGHT,3344,0,0,0,0,TRUE,1844,0.035129944,1610556584_40.csv,schedule_5
67,53:39.2,TRUE,LEFT,2896,0,0,0,0,TRUE,1396,-0.439484504,1610556584_40.csv,schedule_5
68,53:42.2,TRUE,LEFT,3008,0,0,0,0,TRUE,1508,-0.320830892,1610556584_40.csv,schedule_5
69,53:45.2,TRUE,LEFT,2944,0,0,0,0,TRUE,1444,-0.388632956,1610556584_40.csv,schedule_5
70,53:48.0,FALSE,RIGHT,2776,0,1,1,0,TRUE,1276,-0.566613375,1610556584_40.csv,schedule_5
71,53:50.7,TRUE,LEFT,2712,0,0,0,0,TRUE,1212,-0.634415439,1610556584_40.csv,schedule_5
72,53:54.5,FALSE,RIGHT,3664,0,1,1,0,TRUE,2164,0.374140265,1610556584_40.csv,schedule_5
73,53:57.2,FALSE,RIGHT,2840,0,0,0,0,TRUE,1340,-0.498811311,1610556584_40.csv,schedule_5
74,53:59.6,FALSE,RIGHT,2416,0,0,0,0,TRUE,916,-0.947999985,1610556584_40.csv,schedule_5
75,54:02.6,TRUE,LEFT,2968,0,1,0,1,TRUE,1468,-0.363207182,1610556584_40.csv,schedule_5
76,54:05.6,TRUE,LEFT,3016,0,1,0,1,TRUE,1516,-0.312355634,1610556584_40.csv,schedule_5
77,54:09.0,TRUE,LEFT,3056,0,1,0,1,TRUE,1556,-0.269979344,1610556584_40.csv,schedule_5
78,54:11.6,TRUE,LEFT,2976,0,1,0,1,TRUE,1476,-0.354731924,1610556584_40.csv,schedule_5
79,54:14.6,TRUE,LEFT,2872,0,1,0,1,TRUE,1372,-0.464910278,1610556584_40.csv,schedule_5
80,54:19.0,FALSE,RIGHT,4400,1,0,0,1,TRUE,2900,1.153864003,1610556584_40.csv,schedule_5
81,54:21.5,FALSE,RIGHT,2599,1,0,0,1,TRUE,1099,-0.754128458,1610556584_40.csv,schedule_5
82,54:25.6,FALSE,RIGHT,3944,1,0,0,1,TRUE,2444,0.670774296,1610556584_40.csv,schedule_5
83,54:27.9,FALSE,RIGHT,2472,1,0,0,1,TRUE,972,-0.888673179,1610556584_40.csv,schedule_5
84,54:30.7,FALSE,RIGHT,2760,1,0,0,1,TRUE,1260,-0.583563891,1610556584_40.csv,schedule_5
85,54:34.2,FALSE,RIGHT,3392,1,0,0,1,TRUE,1892,0.085981493,1610556584_40.csv,schedule_5
86,54:36.7,FALSE,RIGHT,2680,1,0,0,1,TRUE,1180,-0.668316471,1610556584_40.csv,schedule_5
87,54:40.1,FALSE,RIGHT,3184,1,0,0,1,TRUE,1684,-0.134375216,1610556584_40.csv,schedule_5
88,54:42.6,FALSE,RIGHT,2664,1,0,0,1,TRUE,1164,-0.685266987,1610556584_40.csv,schedule_5
89,54:45.2,FALSE,RIGHT,2648,1,0,0,1,TRUE,1148,-0.702217503,1610556584_40.csv,schedule_5
90,54:47.7,FALSE,RIGHT,2464,1,0,0,1,TRUE,964,-0.897148437,1610556584_40.csv,schedule_5
91,54:50.6,FALSE,RIGHT,2928,1,0,0,1,TRUE,1428,-0.405583472,1610556584_40.csv,schedule_5
92,54:54.1,FALSE,RIGHT,3360,1,0,0,1,TRUE,1860,0.052080461,1610556584_40.csv,schedule_5
93,54:56.8,FALSE,RIGHT,2856,1,0,0,1,TRUE,1356,-0.481860795,1610556584_40.csv,schedule_5
94,55:00.6,FALSE,RIGHT,3656,1,0,0,1,TRUE,2156,0.365665007,1610556584_40.csv,schedule_5
95,55:03.4,FALSE,RIGHT,2944,1,0,0,1,TRUE,1444,-0.388632956,1610556584_40.csv,schedule_5
96,55:07.2,FALSE,RIGHT,3592,1,0,0,1,TRUE,2092,0.297862943,1610556584_40.csv,schedule_5
97,55:10.8,FALSE,RIGHT,3656,1,0,0,1,TRUE,2156,0.365665007,1610556584_40.csv,schedule_5
98,55:13.4,FALSE,RIGHT,2679,1,0,0,1,TRUE,1179,-0.669375878,1610556584_40.csv,schedule_5
99,55:16.0,FALSE,RIGHT,2592,1,0,0,1,TRUE,1092,-0.761544309,1610556584_40.csv,schedule_5
0,54:26.5,FALSE,RIGHT,8465,0,1,1,0,TRUE,6965,1.546444455,1610556856_79.csv,schedule_5
1,54:36.0,TRUE,LEFT,10062,1,0,1,0,TRUE,8562,2.179641679,1610556856_79.csv,schedule_5
2,54:45.2,FALSE,RIGHT,8639,0,1,1,0,TRUE,7139,1.615434009,1610556856_79.csv,schedule_5
3,54:50.8,TRUE,LEFT,6168,0,0,0,0,TRUE,4668,0.635703051,1610556856_79.csv,schedule_5
4,54:55.4,FALSE,RIGHT,4039,0,0,0,0,TRUE,2539,-0.20842775,1610556856_79.csv,schedule_5
5,55:16.3,TRUE,LEFT,21430,0,0,0,0,TRUE,19930,6.686959173,1610556856_79.csv,schedule_5
6,55:27.0,FALSE,RIGHT,10134,0,0,0,0,TRUE,8634,2.208189081,1610556856_79.csv,schedule_5
7,55:31.3,FALSE,RIGHT,4903,0,0,0,0,TRUE,3403,0.134141067,1610556856_79.csv,schedule_5
8,55:37.9,FALSE,RIGHT,6048,0,0,0,0,TRUE,4548,0.588124049,1610556856_79.csv,schedule_5
9,55:42.7,TRUE,LEFT,5366,0,0,0,0,TRUE,3866,0.317716718,1610556856_79.csv,schedule_5
10,55:48.4,TRUE,LEFT,5105,1,0,1,0,TRUE,3605,0.214232388,1610556856_79.csv,schedule_5
11,55:51.7,FALSE,RIGHT,3646,0,1,1,0,TRUE,2146,-0.364248983,1610556856_79.csv,schedule_5
12,55:55.6,TRUE,LEFT,3511,0,0,0,0,TRUE,2011,-0.41777536,1610556856_79.csv,schedule_5
13,55:58.2,FALSE,RIGHT,3231,0,0,0,0,TRUE,1731,-0.528793033,1610556856_79.csv,schedule_5
14,56:02.4,TRUE,LEFT,4168,0,0,0,0,TRUE,2668,-0.157280322,1610556856_79.csv,schedule_5
15,56:18.8,FALSE,RIGHT,15790,0,1,1,0,TRUE,14290,4.450746061,1610556856_79.csv,schedule_5
16,56:22.1,FALSE,RIGHT,3865,0,0,0,0,TRUE,2365,-0.277417303,1610556856_79.csv,schedule_5
17,56:26.4,TRUE,LEFT,3797,0,0,0,0,TRUE,2297,-0.304378738,1610556856_79.csv,schedule_5
18,56:30.5,FALSE,RIGHT,4640,0,0,0,0,TRUE,3140,0.029863754,1610556856_79.csv,schedule_5
19,56:35.1,TRUE,LEFT,4015,0,0,0,0,TRUE,2515,-0.21794355,1610556856_79.csv,schedule_5
20,56:37.4,FALSE,RIGHT,2944,0,0,0,0,TRUE,1444,-0.642586147,1610556856_79.csv,schedule_5
21,56:41.5,TRUE,LEFT,4055,1,0,1,0,TRUE,2555,-0.202083883,1610556856_79.csv,schedule_5
22,56:47.0,FALSE,RIGHT,4904,0,0,0,0,TRUE,3404,0.134537559,1610556856_79.csv,schedule_5
23,56:51.1,TRUE,LEFT,4703,0,0,0,0,TRUE,3203,0.05484273,1610556856_79.csv,schedule_5
24,56:56.7,FALSE,RIGHT,5032,0,0,0,0,TRUE,3532,0.185288495,1610556856_79.csv,schedule_5
25,57:01.3,TRUE,LEFT,5176,0,0,0,0,TRUE,3676,0.242383298,1610556856_79.csv,schedule_5
26,57:06.0,FALSE,RIGHT,4127,0,1,1,0,TRUE,2627,-0.173536481,1610556856_79.csv,schedule_5
27,57:10.8,TRUE,LEFT,5351,0,0,0,0,TRUE,3851,0.311769343,1610556856_79.csv,schedule_5
28,57:15.9,FALSE,RIGHT,4519,0,0,0,0,TRUE,3019,-0.01811174,1610556856_79.csv,schedule_5
29,57:19.2,TRUE,LEFT,3888,0,0,0,0,TRUE,2388,-0.268297995,1610556856_79.csv,schedule_5
30,57:25.5,FALSE,RIGHT,5711,0,0,0,0,TRUE,4211,0.45450635,1610556856_79.csv,schedule_5
31,57:30.5,TRUE,LEFT,5623,0,0,0,0,TRUE,4123,0.419615082,1610556856_79.csv,schedule_5
32,57:34.9,FALSE,RIGHT,3792,0,1,1,0,TRUE,2292,-0.306361196,1610556856_79.csv,schedule_5
33,57:39.9,TRUE,LEFT,5543,1,0,1,0,TRUE,4043,0.387895747,1610556856_79.csv,schedule_5
34,57:45.7,FALSE,RIGHT,5263,0,1,1,0,TRUE,3763,0.276878075,1610556856_79.csv,schedule_5
35,57:49.0,FALSE,RIGHT,3895,0,0,0,0,TRUE,2395,-0.265522553,1610556856_79.csv,schedule_5
36,57:53.5,TRUE,LEFT,3920,0,0,0,0,TRUE,2420,-0.255610261,1610556856_79.csv,schedule_5
37,57:57.1,FALSE,RIGHT,4216,0,0,0,0,TRUE,2716,-0.138248721,1610556856_79.csv,schedule_5
38,58:03.2,TRUE,LEFT,5455,0,0,0,0,TRUE,3955,0.353004478,1610556856_79.csv,schedule_5
39,58:10.9,TRUE,LEFT,8311,0,0,0,0,TRUE,6811,1.485384736,1610556856_79.csv,schedule_5
40,58:15.4,FALSE,RIGHT,3887,0,1,1,0,TRUE,2387,-0.268694486,1610556856_79.csv,schedule_5
41,58:18.7,FALSE,RIGHT,3664,0,0,0,0,TRUE,2164,-0.357112132,1610556856_79.csv,schedule_5
42,58:23.0,TRUE,LEFT,3983,0,0,0,0,TRUE,2483,-0.230631284,1610556856_79.csv,schedule_5
43,58:26.6,FALSE,RIGHT,4143,0,1,1,0,TRUE,2643,-0.167192614,1610556856_79.csv,schedule_5
44,58:31.1,TRUE,LEFT,3952,1,0,1,0,TRUE,2452,-0.242922527,1610556856_79.csv,schedule_5
45,58:34.7,FALSE,RIGHT,4215,0,1,1,0,TRUE,2715,-0.138645213,1610556856_79.csv,schedule_5
46,58:39.6,TRUE,LEFT,4280,0,0,0,0,TRUE,2780,-0.112873253,1610556856_79.csv,schedule_5
47,58:43.2,FALSE,RIGHT,4135,0,1,1,0,TRUE,2635,-0.170364548,1610556856_79.csv,schedule_5
48,58:47.1,TRUE,LEFT,3279,0,0,0,0,TRUE,1779,-0.509761432,1610556856_79.csv,schedule_5
49,58:49.9,FALSE,RIGHT,3488,0,0,0,0,TRUE,1988,-0.426894669,1610556856_79.csv,schedule_5
50,58:53.3,TRUE,LEFT,3056,0,0,0,0,TRUE,1556,-0.598179078,1610556856_79.csv,schedule_5
51,58:57.6,TRUE,LEFT,3903,1,0,1,0,TRUE,2403,-0.262350619,1610556856_79.csv,schedule_5
52,58:59.9,FALSE,RIGHT,3007,0,0,0,0,TRUE,1507,-0.617607171,1610556856_79.csv,schedule_5
53,59:03.4,TRUE,LEFT,3488,0,0,0,0,TRUE,1988,-0.426894669,1610556856_79.csv,schedule_5
54,59:07.4,FALSE,RIGHT,3136,0,1,1,0,TRUE,1636,-0.566459743,1610556856_79.csv,schedule_5
55,59:09.9,TRUE,LEFT,3368,0,0,0,0,TRUE,1868,-0.474473672,1610556856_79.csv,schedule_5
56,59:13.3,FALSE,RIGHT,3095,0,1,1,0,TRUE,1595,-0.582715902,1610556856_79.csv,schedule_5
57,59:16.0,FALSE,RIGHT,2976,0,0,0,0,TRUE,1476,-0.629898413,1610556856_79.csv,schedule_5
58,59:20.3,TRUE,LEFT,3751,1,0,1,0,TRUE,2251,-0.322617356,1610556856_79.csv,schedule_5
59,59:23.9,FALSE,RIGHT,4152,0,1,1,0,TRUE,2652,-0.163624189,1610556856_79.csv,schedule_5
60,59:28.0,FALSE,RIGHT,3503,0,0,0,0,TRUE,2003,-0.420947294,1610556856_79.csv,schedule_5
61,59:34.4,TRUE,LEFT,6999,1,0,1,0,TRUE,5499,0.965187643,1610556856_79.csv,schedule_5
62,59:38.4,FALSE,RIGHT,3064,0,0,0,0,TRUE,1564,-0.595007144,1610556856_79.csv,schedule_5
63,59:41.3,TRUE,LEFT,3807,0,0,0,0,TRUE,2307,-0.300413821,1610556856_79.csv,schedule_5
64,59:44.6,FALSE,RIGHT,3168,0,1,1,0,TRUE,1668,-0.553772009,1610556856_79.csv,schedule_5
65,59:51.0,FALSE,RIGHT,5943,0,0,0,0,TRUE,4443,0.546492422,1610556856_79.csv,schedule_5
66,59:53.6,FALSE,RIGHT,3192,0,0,0,0,TRUE,1692,-0.544256208,1610556856_79.csv,schedule_5
67,59:57.3,FALSE,RIGHT,3791,0,0,0,0,TRUE,2291,-0.306757688,1610556856_79.csv,schedule_5
68,00:01.7,FALSE,RIGHT,3680,0,0,0,0,TRUE,2180,-0.350768265,1610556856_79.csv,schedule_5
69,00:04.6,FALSE,RIGHT,3607,0,0,0,0,TRUE,2107,-0.379712159,1610556856_79.csv,schedule_5
70,00:08.3,FALSE,RIGHT,3712,0,1,1,0,TRUE,2212,-0.338080531,1610556856_79.csv,schedule_5
71,00:12.3,TRUE,LEFT,3119,0,0,0,0,TRUE,1619,-0.573200102,1610556856_79.csv,schedule_5
72,00:14.9,TRUE,LEFT,3480,1,0,1,0,TRUE,1980,-0.430066603,1610556856_79.csv,schedule_5
73,00:18.3,FALSE,RIGHT,3367,0,0,0,0,TRUE,1867,-0.474870163,1610556856_79.csv,schedule_5
74,00:21.1,FALSE,RIGHT,2824,0,0,0,0,TRUE,1324,-0.690165149,1610556856_79.csv,schedule_5
75,00:24.0,FALSE,RIGHT,2847,1,0,0,1,TRUE,1347,-0.68104584,1610556856_79.csv,schedule_5
