trial_number,time,is_biased_choice,side_choice,RT,observed_reward,unobserved_reward,biased_reward,unbiased_reward,BLUE_RIGHT_LEFT_RED,RT_net,RT_zscore,subject_file,schedule,catie_choice_probability
5,11:29.0,FALSE,RIGHT,2576,0,0,0,0,FALSE,1076,-0.301229519,1590419467_16.csv,schedule_4,0.1805
6,11:31.6,TRUE,LEFT,2736,0,0,0,0,FALSE,1236,-0.291240043,1590419467_16.csv,schedule_4,0.1805
7,11:35.6,TRUE,LEFT,2704,0,0,0,0,FALSE,1204,-0.293237938,1590419467_16.csv,schedule_4,0.8195
8,11:42.6,FALSE,RIGHT,7052,0,0,0,0,FALSE,5552,-0.021773935,1590419467_16.csv,schedule_4,0.1805
9,11:44.0,TRUE,LEFT,2628,0,0,0,0,FALSE,1128,-0.297982939,1590419467_16.csv,schedule_4,0.1805
10,11:46.6,TRUE,LEFT,2640,1,0,1,0,FALSE,1140,-0.297233728,1590419467_16.csv,schedule_4,0.8195
11,11:50.5,TRUE,LEFT,2704,1,0,1,0,FALSE,1204,-0.293237938,1590419467_16.csv,schedule_4,0.602259081051584
12,11:51.9,TRUE,LEFT,2536,1,1,1,1,FALSE,1036,-0.303726888,1590419467_16.csv,schedule_4,0.87039607117594
13,11:56.8,TRUE,LEFT,3656,1,1,1,1,FALSE,2156,-0.233800558,1590419467_16.csv,schedule_4,0.918569932815946
14,11:57.7,FALSE,RIGHT,2216,1,1,1,1,FALSE,716,-0.323705839,1590419467_16.csv,schedule_4,0.0639615003254926
15,12:02.7,FALSE,RIGHT,3768,1,0,0,1,FALSE,2268,-0.226807925,1590419467_16.csv,schedule_4,0.760965435840456
16,12:06.1,FALSE,RIGHT,4640,0,0,0,0,FALSE,3140,-0.172365282,1590419467_16.csv,schedule_4,0.798956392869519
17,12:10.1,TRUE,LEFT,2480,0,0,0,0,FALSE,980,-0.307223204,1590419467_16.csv,schedule_4,0.164427826445253
18,12:11.5,TRUE,LEFT,2840,0,0,0,0,FALSE,1340,-0.284746884,1590419467_16.csv,schedule_4,0.851632548400033
19,12:15.0,TRUE,LEFT,2376,0,0,0,0,FALSE,876,-0.313716363,1590419467_16.csv,schedule_4,0.848974880374113
20,12:16.6,FALSE,RIGHT,2655,0,1,1,0,FALSE,1155,-0.296297215,1590419467_16.csv,schedule_4,0.142134872853653
21,13:31.8,TRUE,LEFT,72071,1,0,1,0,FALSE,70571,4.037636826,1590419467_16.csv,schedule_4,0.184619467779807
22,13:32.0,TRUE,LEFT,2528,1,1,1,1,FALSE,1028,-0.304226361,1590419467_16.csv,schedule_4,0.811398769882223
23,13:33.3,FALSE,RIGHT,2258,1,1,1,1,FALSE,758,-0.321083602,1590419467_16.csv,schedule_4,0.177154210984698
24,13:35.7,FALSE,RIGHT,2383,1,1,1,1,FALSE,883,-0.313279324,1590419467_16.csv,schedule_4,0.830508787517658
25,13:41.3,FALSE,RIGHT,2847,1,0,0,1,FALSE,1347,-0.284309844,1590419467_16.csv,schedule_4,0.764593242051066
26,13:41.4,TRUE,LEFT,2728,0,0,0,0,FALSE,1228,-0.291739517,1590419467_16.csv,schedule_4,0.157516113080649
27,13:47.7,TRUE,LEFT,5161,0,0,0,0,FALSE,3661,-0.139837052,1590419467_16.csv,schedule_4,0.768040134446045
28,13:49.7,FALSE,RIGHT,3247,0,0,0,0,FALSE,1747,-0.259336155,1590419467_16.csv,schedule_4,0.210403726463876
29,13:52.6,TRUE,LEFT,2904,0,0,0,0,FALSE,1404,-0.280751093,1590419467_16.csv,schedule_4,0.152996050934808
30,13:57.6,TRUE,LEFT,3592,0,0,0,0,FALSE,2092,-0.237796348,1590419467_16.csv,schedule_4,0.755639912504142
31,13:59.1,FALSE,RIGHT,2873,0,0,0,0,FALSE,1373,-0.282686554,1590419467_16.csv,schedule_4,0.207961929942551
32,14:01.7,TRUE,LEFT,2552,0,0,0,0,FALSE,1052,-0.30272794,1590419467_16.csv,schedule_4,0.152851476473147
33,14:05.5,TRUE,LEFT,2655,0,0,0,0,FALSE,1155,-0.296297215,1590419467_16.csv,schedule_4,0.75704755959793
34,14:07.2,FALSE,RIGHT,2922,0,1,1,0,FALSE,1422,-0.279627277,1590419467_16.csv,schedule_4,0.206752850254197
35,14:11.3,TRUE,LEFT,2926,1,0,1,0,FALSE,1426,-0.27937754,1590419467_16.csv,schedule_4,0.152627167483406
36,14:57.3,TRUE,LEFT,45984,1,1,1,1,FALSE,44484,2.408915244,1590419467_16.csv,schedule_4,0.79300441128316
37,15:20.0,FALSE,RIGHT,22616,1,1,1,1,FALSE,21116,0.949952315,1590419467_16.csv,schedule_4,0.223408140614692
38,15:22.0,TRUE,LEFT,3200,1,1,1,1,FALSE,1700,-0.262270563,1590419467_16.csv,schedule_4,0.0920818388359274
39,17:25.9,FALSE,RIGHT,122630,1,0,0,1,FALSE,121130,7.19424872,1590419467_16.csv,schedule_4,0.256371489103821
40,18:26.9,TRUE,LEFT,61176,0,0,0,0,FALSE,59676,3.357415964,1590419467_16.csv,schedule_4,0.151641092352812
41,18:28.2,TRUE,LEFT,2464,1,0,1,0,FALSE,964,-0.308222152,1590419467_16.csv,schedule_4,0.728890267094767
42,18:30.9,TRUE,LEFT,2632,0,0,0,0,FALSE,1132,-0.297733202,1590419467_16.csv,schedule_4,0.557241038282992
43,18:38.4,TRUE,LEFT,6415,0,0,0,0,FALSE,4915,-0.061544536,1590419467_16.csv,schedule_4,0.533288631578456
44,18:40.2,FALSE,RIGHT,2961,1,0,0,1,FALSE,1461,-0.277192343,1590419467_16.csv,schedule_4,0.211355927268299
45,18:42.9,FALSE,RIGHT,2688,0,0,0,0,FALSE,1188,-0.294236886,1590419467_16.csv,schedule_4,0.872949378134284
46,18:45.4,FALSE,RIGHT,2319,0,0,0,0,FALSE,819,-0.317275114,1590419467_16.csv,schedule_4,0.893884621118606
47,18:47.4,TRUE,LEFT,2169,0,0,0,0,FALSE,669,-0.326640247,1590419467_16.csv,schedule_4,0.153985689567395
48,19:23.6,TRUE,LEFT,34959,0,0,0,0,FALSE,33459,1.720577933,1590419467_16.csv,schedule_4,0.78615923447045
49,19:25.1,FALSE,RIGHT,2792,0,0,0,0,FALSE,1292,-0.287743726,1590419467_16.csv,schedule_4,0.278082872249789
50,19:27.5,FALSE,RIGHT,2329,0,0,0,0,FALSE,829,-0.316650772,1590419467_16.csv,schedule_4,0.813809693270771
51,19:31.8,FALSE,RIGHT,2632,0,0,0,0,FALSE,1132,-0.297733202,1590419467_16.csv,schedule_4,0.841237929692456
52,19:32.6,TRUE,LEFT,2519,0,0,0,0,FALSE,1019,-0.304788269,1590419467_16.csv,schedule_4,0.200491533495458
53,19:37.8,TRUE,LEFT,2496,1,0,1,0,FALSE,996,-0.306224256,1590419467_16.csv,schedule_4,0.804826101217493
54,19:38.1,FALSE,RIGHT,2240,1,0,0,1,FALSE,740,-0.322207418,1590419467_16.csv,schedule_4,0.467018931444917
55,19:41.6,FALSE,RIGHT,3704,0,0,0,0,FALSE,2204,-0.230803715,1590419467_16.csv,schedule_4,0.911411790159647
56,19:45.6,TRUE,LEFT,2624,0,1,0,1,FALSE,1124,-0.298232676,1590419467_16.csv,schedule_4,0.146903106949066
57,19:49.8,FALSE,RIGHT,4816,0,0,0,0,FALSE,3316,-0.161376859,1590419467_16.csv,schedule_4,0.203333359440049
58,19:52.3,FALSE,RIGHT,3080,0,0,0,0,FALSE,1580,-0.26976267,1590419467_16.csv,schedule_4,0.730585500896526
59,19:57.9,TRUE,LEFT,2424,0,0,0,0,FALSE,924,-0.310719521,1590419467_16.csv,schedule_4,0.19080357202479
60,19:58.2,TRUE,LEFT,3312,0,0,0,0,FALSE,1812,-0.25527793,1590419467_16.csv,schedule_4,0.869141828703501
61,20:01.1,TRUE,LEFT,3720,1,0,1,0,FALSE,2220,-0.229804767,1590419467_16.csv,schedule_4,0.720342494071907
62,20:08.2,FALSE,RIGHT,2728,1,0,0,1,FALSE,1228,-0.291739517,1590419467_16.csv,schedule_4,0.525309177090175
63,20:08.3,TRUE,LEFT,2456,0,0,0,0,FALSE,956,-0.308721625,1590419467_16.csv,schedule_4,0.0730955774780079
64,20:08.9,TRUE,LEFT,2544,0,0,0,0,FALSE,1044,-0.303227414,1590419467_16.csv,schedule_4,0.797527016739582
65,20:11.5,TRUE,LEFT,2728,0,0,0,0,FALSE,1228,-0.291739517,1590419467_16.csv,schedule_4,0.85333239114653
66,20:23.2,FALSE,RIGHT,8936,0,0,0,0,FALSE,7436,0.095852141,1590419467_16.csv,schedule_4,0.14375581607393
67,20:27.6,TRUE,LEFT,7231,0,0,0,0,FALSE,5731,-0.010598209,1590419467_16.csv,schedule_4,0.266207944980039
68,20:36.2,TRUE,LEFT,5632,1,0,1,0,FALSE,4132,-0.110430532,1590419467_16.csv,schedule_4,0.857015142155275
69,20:37.7,FALSE,RIGHT,4408,1,0,0,1,FALSE,2908,-0.186850022,1590419467_16.csv,schedule_4,0.524966964228046
70,20:47.9,FALSE,RIGHT,3976,0,0,0,0,FALSE,2476,-0.213821606,1590419467_16.csv,schedule_4,0.926640718903292
71,20:48.3,TRUE,LEFT,4832,0,1,0,1,FALSE,3332,-0.160377911,1590419467_16.csv,schedule_4,0.145503159343686
72,20:50.0,TRUE,LEFT,3504,0,0,0,0,FALSE,2004,-0.243290559,1590419467_16.csv,schedule_4,0.869055022306224
73,21:02.1,FALSE,RIGHT,7600,0,0,0,0,FALSE,6100,0.012440019,1590419467_16.csv,schedule_4,0.143367180305696
74,21:29.1,TRUE,LEFT,27464,0,0,0,0,FALSE,25964,1.25263343,1590419467_16.csv,schedule_4,0.2659841596253
75,21:29.3,FALSE,RIGHT,2744,0,0,0,0,FALSE,1244,-0.290740569,1590419467_16.csv,schedule_4,0.141734939419709
76,21:30.2,TRUE,LEFT,2328,0,0,0,0,FALSE,828,-0.316713206,1590419467_16.csv,schedule_4,0.263581190449252
77,21:32.5,FALSE,RIGHT,2344,0,0,0,0,FALSE,844,-0.315714258,1590419467_16.csv,schedule_4,0.14064870827912
78,21:37.1,TRUE,LEFT,2880,0,0,0,0,FALSE,1380,-0.282249515,1590419467_16.csv,schedule_4,0.263417392046723
79,21:40.2,FALSE,RIGHT,3384,0,0,0,0,FALSE,1884,-0.250782666,1590419467_16.csv,schedule_4,0.13969739283382
80,21:41.5,TRUE,LEFT,2721,0,0,0,0,FALSE,1221,-0.292176556,1590419467_16.csv,schedule_4,0.263259096929709
81,22:05.8,TRUE,LEFT,23006,0,0,0,0,FALSE,21506,0.974301662,1590419467_16.csv,schedule_4,0.861146371001419
82,22:25.6,FALSE,RIGHT,19825,0,1,1,0,FALSE,18325,0.775698398,1590419467_16.csv,schedule_4,0.142429380378
83,22:27.3,TRUE,LEFT,2983,0,1,0,1,FALSE,1483,-0.27581879,1590419467_16.csv,schedule_4,0.265245382070699
84,22:31.0,FALSE,RIGHT,2655,0,0,0,0,FALSE,1155,-0.296297215,1590419467_16.csv,schedule_4,0.138226786962058
85,22:32.5,TRUE,LEFT,2529,0,0,0,0,FALSE,1029,-0.304163927,1590419467_16.csv,schedule_4,0.262993543996934
86,22:36.5,FALSE,RIGHT,2791,0,0,0,0,FALSE,1291,-0.287806161,1590419467_16.csv,schedule_4,0.137540876953415
87,22:52.6,FALSE,RIGHT,16113,0,0,0,0,FALSE,14613,0.543942562,1590419467_16.csv,schedule_4,0.737150761188789
88,22:59.2,TRUE,LEFT,6551,0,0,0,0,FALSE,5051,-0.053053481,1590419467_16.csv,schedule_4,0.190076817391309
89,23:01.9,FALSE,RIGHT,3928,0,0,0,0,FALSE,2428,-0.216818449,1590419467_16.csv,schedule_4,0.129304253345949
90,23:08.1,FALSE,RIGHT,4376,0,0,0,0,FALSE,2876,-0.188847917,1590419467_16.csv,schedule_4,0.737428942567181
91,23:08.8,TRUE,LEFT,2360,0,0,0,0,FALSE,860,-0.314715311,1590419467_16.csv,schedule_4,0.189743164690441
92,23:11.2,TRUE,LEFT,2584,1,0,1,0,FALSE,1084,-0.300730045,1590419467_16.csv,schedule_4,0.871091674855347
93,23:15.2,FALSE,RIGHT,2865,0,1,1,0,FALSE,1365,-0.283186028,1590419467_16.csv,schedule_4,0.524777418229899
94,23:16.6,FALSE,RIGHT,2463,1,0,0,1,FALSE,963,-0.308284586,1590419467_16.csv,schedule_4,0.792426174966088
95,23:20.8,TRUE,LEFT,2871,0,1,0,1,FALSE,1371,-0.282811423,1590419467_16.csv,schedule_4,0.113606625313477
96,23:22.2,TRUE,LEFT,2769,0,1,0,1,FALSE,1269,-0.289179714,1590419467_16.csv,schedule_4,0.788080983437225
97,23:26.1,TRUE,LEFT,2384,1,1,1,1,FALSE,884,-0.313216889,1590419467_16.csv,schedule_4,0.856174883735756
98,23:27.1,FALSE,RIGHT,2360,1,0,0,1,FALSE,860,-0.314715311,1590419467_16.csv,schedule_4,0.524908224889933
99,23:31.0,FALSE,RIGHT,2476,1,0,0,1,FALSE,976,-0.307472941,1590419467_16.csv,schedule_4,0.914644973321895
0,11:26.0,TRUE,LEFT,3876,1,0,1,0,TRUE,2376,0.293348874,1590419481_26.csv,schedule_4,0.5
1,11:30.0,TRUE,LEFT,3993,1,0,1,0,TRUE,2493,0.330038651,1590419481_26.csv,schedule_4,0.950000000000002
2,11:32.5,TRUE,LEFT,2600,0,0,0,0,TRUE,1100,-0.106789201,1590419481_26.csv,schedule_4,0.950000000000002
3,11:35.1,FALSE,RIGHT,2585,0,0,0,0,TRUE,1085,-0.111493018,1590419481_26.csv,schedule_4,0.376737839102002
4,11:37.6,TRUE,LEFT,2536,0,0,0,0,TRUE,1036,-0.126858822,1590419481_26.csv,schedule_4,0.268976743881424
5,11:40.1,FALSE,RIGHT,2519,0,0,0,0,TRUE,1019,-0.132189815,1590419481_26.csv,schedule_4,0.132411088685084
6,11:42.8,TRUE,LEFT,2666,0,0,0,0,TRUE,1166,-0.086092404,1590419481_26.csv,schedule_4,0.240337018681927
7,11:45.3,TRUE,LEFT,2464,0,0,0,0,TRUE,964,-0.149437146,1590419481_26.csv,schedule_4,0.873956825431012
8,11:47.7,TRUE,LEFT,2399,0,0,0,0,TRUE,899,-0.169820355,1590419481_26.csv,schedule_4,0.856901201172897
9,11:50.0,TRUE,LEFT,2312,0,0,0,0,TRUE,812,-0.197102497,1590419481_26.csv,schedule_4,0.860009430338986
10,11:52.4,TRUE,LEFT,2408,1,0,1,0,TRUE,908,-0.166998065,1590419481_26.csv,schedule_4,0.86043452275148
11,11:54.9,TRUE,LEFT,2486,1,0,1,0,TRUE,986,-0.142538214,1590419481_26.csv,schedule_4,0.623091666964471
12,11:57.4,TRUE,LEFT,2512,1,1,1,1,TRUE,1012,-0.13438493,1590419481_26.csv,schedule_4,0.869220694169549
13,11:59.8,TRUE,LEFT,2407,1,1,1,1,TRUE,907,-0.167311652,1590419481_26.csv,schedule_4,0.910065652338324
14,12:02.1,TRUE,LEFT,2305,1,1,1,1,TRUE,805,-0.199297611,1590419481_26.csv,schedule_4,0.913440390581185
15,12:04.6,TRUE,LEFT,2362,0,1,0,1,TRUE,862,-0.181423105,1590419481_26.csv,schedule_4,0.915593893770043
16,12:06.9,FALSE,RIGHT,2457,0,0,0,0,TRUE,957,-0.151632261,1590419481_26.csv,schedule_4,0.367409857359239
17,12:09.2,FALSE,RIGHT,2327,0,0,0,0,TRUE,827,-0.192398679,1590419481_26.csv,schedule_4,0.755238319307901
18,12:11.7,TRUE,LEFT,2440,0,0,0,0,TRUE,940,-0.156963254,1590419481_26.csv,schedule_4,0.270306778021169
19,12:14.1,FALSE,RIGHT,2385,0,0,0,0,TRUE,885,-0.174210585,1590419481_26.csv,schedule_4,0.122493496142402
20,12:16.4,FALSE,RIGHT,2301,0,1,1,0,TRUE,801,-0.200551963,1590419481_26.csv,schedule_4,0.755908549710019
21,12:18.6,FALSE,RIGHT,2240,0,1,1,0,TRUE,740,-0.219680821,1590419481_26.csv,schedule_4,0.756242266347391
22,12:21.0,TRUE,LEFT,2424,1,1,1,1,TRUE,924,-0.161980659,1590419481_26.csv,schedule_4,0.243454354891362
23,12:23.5,TRUE,LEFT,2423,1,1,1,1,TRUE,923,-0.162294247,1590419481_26.csv,schedule_4,0.894565951174924
24,12:25.8,TRUE,LEFT,2312,1,1,1,1,TRUE,812,-0.197102497,1590419481_26.csv,schedule_4,0.913290146321042
25,12:28.6,TRUE,LEFT,2696,0,1,0,1,TRUE,1196,-0.076684769,1590419481_26.csv,schedule_4,0.915209209675823
26,12:30.9,TRUE,LEFT,2456,0,0,0,0,TRUE,956,-0.151945849,1590419481_26.csv,schedule_4,0.636869108285767
27,12:33.3,TRUE,LEFT,2351,0,0,0,0,TRUE,851,-0.184872571,1590419481_26.csv,schedule_4,0.912923242578036
28,12:35.6,TRUE,LEFT,2345,0,0,0,0,TRUE,845,-0.186754098,1590419481_26.csv,schedule_4,0.915051463344988
29,12:37.8,TRUE,LEFT,2173,0,0,0,0,TRUE,673,-0.240691205,1590419481_26.csv,schedule_4,0.916638316145906
30,12:40.2,TRUE,LEFT,2448,0,0,0,0,TRUE,948,-0.154454551,1590419481_26.csv,schedule_4,0.91784356740945
31,12:42.6,TRUE,LEFT,2416,0,0,0,0,TRUE,916,-0.164489362,1590419481_26.csv,schedule_4,0.918807154059733
32,12:45.2,TRUE,LEFT,2561,0,0,0,0,TRUE,1061,-0.119019126,1590419481_26.csv,schedule_4,0.919607431063707
33,12:47.5,TRUE,LEFT,2326,0,0,0,0,TRUE,826,-0.192712267,1590419481_26.csv,schedule_4,0.920291654584658
34,12:49.8,TRUE,LEFT,2198,1,0,1,0,TRUE,698,-0.23285151,1590419481_26.csv,schedule_4,0.920890004177376
35,12:52.1,TRUE,LEFT,2341,1,0,1,0,TRUE,841,-0.188008449,1590419481_26.csv,schedule_4,0.642157284432119
36,12:54.3,TRUE,LEFT,2247,1,1,1,1,TRUE,747,-0.217485706,1590419481_26.csv,schedule_4,0.918684794323119
37,12:56.7,TRUE,LEFT,2401,1,1,1,1,TRUE,901,-0.169193179,1590419481_26.csv,schedule_4,0.911158550806639
38,12:59.1,TRUE,LEFT,2397,1,1,1,1,TRUE,897,-0.170447531,1590419481_26.csv,schedule_4,0.911981892318538
39,13:01.6,TRUE,LEFT,2455,0,1,0,1,TRUE,955,-0.152259436,1590419481_26.csv,schedule_4,0.91271489212135
40,13:04.2,TRUE,LEFT,2595,0,0,0,0,TRUE,1095,-0.10835714,1590419481_26.csv,schedule_4,0.61539577402311
41,13:06.6,TRUE,LEFT,2408,1,0,1,0,TRUE,908,-0.166998065,1590419481_26.csv,schedule_4,0.92110712085128
42,13:09.0,TRUE,LEFT,2446,0,0,0,0,TRUE,946,-0.155081727,1590419481_26.csv,schedule_4,0.642353594600905
43,13:11.4,TRUE,LEFT,2416,0,0,0,0,TRUE,916,-0.164489362,1590419481_26.csv,schedule_4,0.614557338138123
44,13:13.9,TRUE,LEFT,2408,0,1,0,1,TRUE,908,-0.166998065,1590419481_26.csv,schedule_4,0.920109908722444
45,13:16.4,TRUE,LEFT,2566,0,0,0,0,TRUE,1066,-0.117451187,1590419481_26.csv,schedule_4,0.914679363014391
46,13:18.9,TRUE,LEFT,2480,0,0,0,0,TRUE,980,-0.144419741,1590419481_26.csv,schedule_4,0.915171098592046
47,13:21.3,TRUE,LEFT,2433,0,0,0,0,TRUE,933,-0.159158369,1590419481_26.csv,schedule_4,0.915628100900624
48,13:23.7,TRUE,LEFT,2407,0,0,0,0,TRUE,907,-0.167311652,1590419481_26.csv,schedule_4,0.916055104817407
49,13:26.2,TRUE,LEFT,2512,0,0,0,0,TRUE,1012,-0.13438493,1590419481_26.csv,schedule_4,0.916455975075725
50,13:28.8,TRUE,LEFT,2528,0,0,0,0,TRUE,1028,-0.129367525,1590419481_26.csv,schedule_4,0.916833896942688
51,13:31.1,TRUE,LEFT,2326,0,0,0,0,TRUE,826,-0.192712267,1590419481_26.csv,schedule_4,0.917191519434964
52,13:33.3,TRUE,LEFT,2246,0,0,0,0,TRUE,746,-0.217799294,1590419481_26.csv,schedule_4,0.917531064156138
53,13:35.6,TRUE,LEFT,2278,1,0,1,0,TRUE,778,-0.207764483,1590419481_26.csv,schedule_4,0.917854408909824
54,13:38.0,TRUE,LEFT,2400,0,1,0,1,TRUE,900,-0.169506767,1590419481_26.csv,schedule_4,0.640846311075979
55,13:40.5,TRUE,LEFT,2430,0,0,0,0,TRUE,930,-0.160099132,1590419481_26.csv,schedule_4,0.615765821169661
56,13:43.0,TRUE,LEFT,2577,0,1,0,1,TRUE,1077,-0.114001721,1590419481_26.csv,schedule_4,0.921147911342892
57,13:45.3,TRUE,LEFT,2318,0,0,0,0,TRUE,818,-0.19522097,1590419481_26.csv,schedule_4,0.916640379828216
58,13:47.7,TRUE,LEFT,2317,0,0,0,0,TRUE,817,-0.195534557,1590419481_26.csv,schedule_4,0.916927948397372
59,13:50.1,TRUE,LEFT,2464,0,0,0,0,TRUE,964,-0.149437146,1590419481_26.csv,schedule_4,0.91720463268601
60,13:54.4,TRUE,LEFT,4146,0,0,0,0,TRUE,2646,0.378017589,1590419481_26.csv,schedule_4,0.91747129255599
61,13:56.9,TRUE,LEFT,2633,1,0,1,0,TRUE,1133,-0.096440802,1590419481_26.csv,schedule_4,0.917728687030455
62,13:59.2,TRUE,LEFT,2294,0,1,0,1,TRUE,794,-0.202747078,1590419481_26.csv,schedule_4,0.640317962474476
63,14:01.7,TRUE,LEFT,2373,0,0,0,0,TRUE,873,-0.177973639,1590419481_26.csv,schedule_4,0.616553286596929
64,14:03.9,TRUE,LEFT,2286,0,0,0,0,TRUE,786,-0.20525578,1590419481_26.csv,schedule_4,0.921327002624896
65,14:06.2,TRUE,LEFT,2325,0,0,0,0,TRUE,825,-0.193025855,1590419481_26.csv,schedule_4,0.916770868914715
66,14:08.6,TRUE,LEFT,2303,0,0,0,0,TRUE,803,-0.199924787,1590419481_26.csv,schedule_4,0.917004237971714
67,14:11.0,TRUE,LEFT,2553,0,0,0,0,TRUE,1053,-0.121527829,1590419481_26.csv,schedule_4,0.917230829045525
68,14:45.4,TRUE,LEFT,34106,1,0,1,0,TRUE,32606,9.773109068,1590419481_26.csv,schedule_4,0.917451053527905
69,14:48.3,TRUE,LEFT,3184,0,1,0,1,TRUE,1684,0.076346094,1590419481_26.csv,schedule_4,0.639982676858985
70,14:50.9,TRUE,LEFT,2568,0,0,0,0,TRUE,1068,-0.116824011,1590419481_26.csv,schedule_4,0.617154901497524
71,14:53.3,TRUE,LEFT,2384,0,1,0,1,TRUE,884,-0.174524173,1590419481_26.csv,schedule_4,0.921357136184972
72,14:55.8,TRUE,LEFT,2489,0,0,0,0,TRUE,989,-0.14159745,1590419481_26.csv,schedule_4,0.916661278752079
73,14:58.1,TRUE,LEFT,2354,0,0,0,0,TRUE,854,-0.183931808,1590419481_26.csv,schedule_4,0.91686309618325
74,15:00.5,TRUE,LEFT,2432,0,0,0,0,TRUE,932,-0.159471957,1590419481_26.csv,schedule_4,0.917060036739384
75,15:03.1,TRUE,LEFT,2562,0,0,0,0,TRUE,1062,-0.118705538,1590419481_26.csv,schedule_4,0.917252345279547
76,15:05.9,TRUE,LEFT,2779,0,0,0,0,TRUE,1279,-0.050656979,1590419481_26.csv,schedule_4,0.917440247394557
77,15:08.8,TRUE,LEFT,2885,0,0,0,0,TRUE,1385,-0.017416668,1590419481_26.csv,schedule_4,0.917623951396855
78,15:11.3,TRUE,LEFT,2577,0,0,0,0,TRUE,1077,-0.114001721,1590419481_26.csv,schedule_4,0.917803650065092
79,15:17.3,TRUE,LEFT,5743,0,0,0,0,TRUE,4243,0.878817359,1590419481_26.csv,schedule_4,0.917979522177824
80,15:20.6,TRUE,LEFT,3337,0,0,0,0,TRUE,1837,0.124325032,1590419481_26.csv,schedule_4,0.918151733865361
81,15:24.2,TRUE,LEFT,3650,0,0,0,0,TRUE,2150,0.222478024,1590419481_26.csv,schedule_4,0.918320439804378
82,15:26.8,TRUE,LEFT,2746,1,0,1,0,TRUE,1246,-0.061005377,1590419481_26.csv,schedule_4,0.918485784276206
83,15:29.8,TRUE,LEFT,2896,0,1,0,1,TRUE,1396,-0.013967202,1590419481_26.csv,schedule_4,0.639342897337958
84,15:32.4,TRUE,LEFT,2654,0,0,0,0,TRUE,1154,-0.089855458,1590419481_26.csv,schedule_4,0.617900751994583
85,15:36.8,TRUE,LEFT,4279,0,0,0,0,TRUE,2779,0.419724771,1590419481_26.csv,schedule_4,0.922155115984277
86,15:39.2,TRUE,LEFT,2536,0,0,0,0,TRUE,1036,-0.126858822,1590419481_26.csv,schedule_4,0.917808896048792
87,15:42.3,TRUE,LEFT,3117,0,0,0,0,TRUE,1617,0.055335709,1590419481_26.csv,schedule_4,0.91796327709923
88,15:45.4,TRUE,LEFT,3060,0,0,0,0,TRUE,1560,0.037461203,1590419481_26.csv,schedule_4,0.918114902279321
89,15:48.7,TRUE,LEFT,3180,0,0,0,0,TRUE,1680,0.075091743,1590419481_26.csv,schedule_4,0.918263870154399
90,15:51.4,TRUE,LEFT,2820,0,0,0,0,TRUE,1320,-0.037799877,1590419481_26.csv,schedule_4,0.918410273637062
91,15:53.9,TRUE,LEFT,2495,0,0,0,0,TRUE,995,-0.139715923,1590419481_26.csv,schedule_4,0.918554200430325
92,15:56.8,TRUE,LEFT,2908,1,0,1,0,TRUE,1408,-0.010204148,1590419481_26.csv,schedule_4,0.91869573342803
93,16:00.2,TRUE,LEFT,3264,1,0,1,0,TRUE,1764,0.10143312,1590419481_26.csv,schedule_4,0.63906840494259
94,16:03.0,TRUE,LEFT,2952,0,1,0,1,TRUE,1452,0.003593717,1590419481_26.csv,schedule_4,0.902735133617723
95,16:05.8,TRUE,LEFT,2810,0,1,0,1,TRUE,1310,-0.040935756,1590419481_26.csv,schedule_4,0.616526673359508
96,16:08.4,TRUE,LEFT,2441,0,1,0,1,TRUE,941,-0.156649666,1590419481_26.csv,schedule_4,0.922178919915236
97,16:10.7,TRUE,LEFT,2489,1,1,1,1,TRUE,989,-0.14159745,1590419481_26.csv,schedule_4,0.917879834946438
98,16:13.3,TRUE,LEFT,2578,0,1,0,1,TRUE,1078,-0.113688133,1590419481_26.csv,schedule_4,0.639069715614611
99,16:16.1,TRUE,LEFT,2761,0,1,0,1,TRUE,1261,-0.05630156,1590419481_26.csv,schedule_4,0.646409581642666
0,11:41.6,FALSE,LEFT,5985,0,1,1,0,FALSE,4485,7.210977212,1590419495_52.csv,schedule_4,0.5
1,11:44.6,TRUE,RIGHT,3128,1,0,1,0,FALSE,1628,1.411862235,1590419495_52.csv,schedule_4,0.1805
2,11:47.6,TRUE,RIGHT,3095,0,0,0,0,FALSE,1595,1.344879108,1590419495_52.csv,schedule_4,0.950000000000002
3,11:49.9,TRUE,RIGHT,2272,0,0,0,0,FALSE,772,-0.325639488,1590419495_52.csv,schedule_4,0.611186411130293
4,11:52.1,TRUE,RIGHT,2202,0,0,0,0,FALSE,702,-0.467724909,1590419495_52.csv,schedule_4,0.855125888345493
5,11:54.3,TRUE,RIGHT,2207,0,0,0,0,FALSE,707,-0.45757595,1590419495_52.csv,schedule_4,0.858046369559261
6,11:56.5,FALSE,LEFT,2183,0,0,0,0,FALSE,683,-0.506290952,1590419495_52.csv,schedule_4,0.141190686951097
7,11:58.9,TRUE,RIGHT,2424,0,0,0,0,FALSE,924,-0.017111144,1590419495_52.csv,schedule_4,0.252131776589729
8,12:01.4,TRUE,RIGHT,2461,0,0,0,0,FALSE,961,0.05799115,1590419495_52.csv,schedule_4,0.856953286850821
9,12:03.8,FALSE,LEFT,2297,0,0,0,0,FALSE,797,-0.274894694,1590419495_52.csv,schedule_4,0.139583204815141
